num_traces,guessing_entropy,success_rate
5149,170.4,0.0
5150,170.59,0.0
5151,170.63,0.0
5152,170.73,0.0
5153,170.63,0.0
5154,170.68,0.0
5155,170.78,0.0
5156,170.94,0.0
5157,170.69,0.0
5158,170.7,0.0
5159,170.63,0.0
5160,170.52,0.0
5161,170.54,0.0
5162,170.65,0.0
5163,170.86,0.0
5164,170.84,0.0
5165,170.76,0.0
5166,170.79,0.0
5167,170.52,0.0
5168,170.71,0.0
5169,170.79,0.0
5170,170.73,0.0
5171,170.61,0.0
5172,170.81,0.0
5173,171.1,0.0
5174,171.13,0.0
5175,171.08,0.0
5176,171.09,0.0
5177,170.98,0.0
5178,170.89,0.0
5179,170.94,0.0
5180,170.76,0.0
5181,170.58,0.0
5182,170.56,0.0
5183,170.81,0.0
5184,170.9,0.0
5185,170.74,0.0
5186,170.61,0.0
5187,170.81,0.0
5188,170.81,0.0
5189,170.9,0.0
5190,170.99,0.0
5191,171.03,0.0
5192,171.18,0.0
5193,171.05,0.0
5194,171.13,0.0
5195,171.31,0.0
5196,171.05,0.0
5197,171.12,0.0
5198,171.27,0.0
5199,171.1,0.0
5200,170.96,0.0
5201,171.14,0.0
5202,171.1,0.0
5203,171.2,0.0
5204,171.17,0.0
5205,171.09,0.0
5206,171.06,0.0
5207,170.9,0.0
5208,170.97,0.0
5209,170.81,0.0
5210,170.6,0.0
5211,170.72,0.0
5212,170.71,0.0
5213,170.9,0.0
5214,170.95,0.0
5215,170.97,0.0
5216,171.05,0.0
5217,171.22,0.0
5218,171.2,0.0
5219,171.08,0.0
5220,171.26,0.0
5221,171.44,0.0
5222,170.97,0.0
5223,171.06,0.0
5224,171.39,0.0
5225,171.05,0.0
5226,170.96,0.0
5227,170.97,0.0
5228,171.22,0.0
5229,171.04,0.0
5230,170.94,0.0
5231,170.88,0.0
5232,170.69,0.0
5233,170.81,0.0
5234,170.92,0.0
5235,171.11,0.0
5236,171.32,0.0
5237,171.05,0.0
5238,170.84,0.0
5239,171.17,0.0
5240,171.39,0.0
5241,171.39,0.0
5242,171.28,0.0
5243,171.22,0.0
5244,171.28,0.0
5245,171.29,0.0
5246,171.2,0.0
5247,171.23,0.0
5248,171.35,0.0
5249,171.31,0.0
5250,171.19,0.0
5251,171.34,0.0
5252,171.34,0.0
5253,171.32,0.0
5254,171.42,0.0
5255,171.37,0.0
5256,171.44,0.0
5257,171.31,0.0
5258,171.45,0.0
5259,171.3,0.0
5260,171.43,0.0
5261,171.4,0.0
5262,171.54,0.0
5263,171.49,0.0
5264,171.64,0.0
5265,171.64,0.0
5266,171.62,0.0
5267,171.65,0.0
5268,171.66,0.0
5269,171.6,0.0
5270,171.65,0.0
5271,171.91,0.0
5272,171.85,0.0
5273,171.95,0.0
5274,171.83,0.0
5275,171.86,0.0
5276,171.63,0.0
5277,171.75,0.0
5278,171.84,0.0
5279,171.96,0.0
5280,171.75,0.0
5281,171.75,0.0
5282,171.49,0.0
5283,171.34,0.0
5284,171.29,0.0
5285,171.3,0.0
5286,171.3,0.0
5287,171.22,0.0
5288,171.29,0.0
5289,171.17,0.0
5290,171.21,0.0
5291,171.42,0.0
5292,171.29,0.0
5293,171.5,0.0
5294,171.42,0.0
5295,171.44,0.0
5296,171.48,0.0
5297,171.31,0.0
5298,171.58,0.0
5299,171.73,0.0
5300,171.95,0.0
5301,172.15,0.0
5302,172.11,0.0
5303,172.17,0.0
5304,172.58,0.0
5305,172.62,0.0
5306,172.52,0.0
5307,172.49,0.0
5308,172.33,0.0
5309,172.52,0.0
5310,172.57,0.0
5311,172.54,0.0
5312,172.51,0.0
5313,172.37,0.0
5314,172.31,0.0
5315,172.68,0.0
5316,172.51,0.0
5317,171.98,0.0
5318,172.1,0.0
5319,171.91,0.0
5320,171.71,0.0
5321,171.77,0.0
5322,172.02,0.0
5323,171.8,0.0
5324,171.89,0.0
5325,171.96,0.0
5326,171.92,0.0
5327,171.73,0.0
5328,171.53,0.0
5329,171.71,0.0
5330,171.62,0.0
5331,171.66,0.0
5332,171.77,0.0
5333,171.52,0.0
5334,171.48,0.0
5335,171.4,0.0
5336,171.18,0.0
5337,171.2,0.0
5338,171.22,0.0
5339,171.4,0.0
5340,171.25,0.0
5341,171.13,0.0
5342,171.07,0.0
5343,171.21,0.0
5344,171.09,0.0
5345,171.17,0.0
5346,171.18,0.0
5347,171.16,0.0
5348,171.05,0.0
5349,171.21,0.0
5350,171.05,0.0
5351,171.17,0.0
5352,171.43,0.0
5353,171.56,0.0
5354,171.67,0.0
5355,171.63,0.0
5356,171.47,0.0
5357,171.27,0.0
5358,171.21,0.0
5359,171.23,0.0
5360,171.2,0.0
5361,171.31,0.0
5362,171.16,0.0
5363,171.34,0.0
5364,171.39,0.0
5365,171.44,0.0
5366,171.22,0.0
5367,171.43,0.0
5368,171.54,0.0
5369,171.56,0.0
5370,171.54,0.0
5371,171.44,0.0
5372,171.66,0.0
5373,171.65,0.0
5374,171.47,0.0
5375,171.52,0.0
5376,171.18,0.0
5377,171.25,0.0
5378,171.32,0.0
5379,171.32,0.0
5380,171.17,0.0
5381,171.25,0.0
5382,171.12,0.0
5383,171.1,0.0
5384,171.25,0.0
5385,171.16,0.0
5386,171.22,0.0
5387,171.07,0.0
5388,171.04,0.0
5389,171.04,0.0
5390,170.9,0.0
5391,171.0,0.0
5392,171.06,0.0
5393,171.05,0.0
5394,171.04,0.0
5395,170.98,0.0
5396,171.15,0.0
5397,171.43,0.0
5398,171.3,0.0
5399,171.47,0.0
5400,171.5,0.0
5401,171.22,0.0
5402,171.16,0.0
5403,171.17,0.0
5404,171.48,0.0
5405,171.62,0.0
5406,171.69,0.0
5407,171.63,0.0
5408,171.51,0.0
5409,171.44,0.0
5410,171.42,0.0
5411,171.57,0.0
5412,171.53,0.0
5413,171.56,0.0
5414,171.7,0.0
5415,171.62,0.0
5416,171.42,0.0
5417,171.51,0.0
5418,171.66,0.0
5419,171.76,0.0
5420,171.86,0.0
5421,171.76,0.0
5422,171.85,0.0
5423,171.92,0.0
5424,171.95,0.0
5425,172.01,0.0
5426,171.88,0.0
5427,171.86,0.0
5428,171.76,0.0
5429,171.93,0.0
5430,171.99,0.0
5431,172.3,0.0
5432,172.42,0.0
5433,172.62,0.0
5434,172.58,0.0
5435,172.59,0.0
5436,172.38,0.0
5437,172.26,0.0
5438,172.32,0.0
5439,172.43,0.0
5440,172.54,0.0
5441,172.3,0.0
5442,172.58,0.0
5443,172.54,0.0
5444,172.65,0.0
5445,172.75,0.0
5446,172.7,0.0
5447,172.72,0.0
5448,172.69,0.0
5449,172.64,0.0
5450,172.74,0.0
5451,172.87,0.0
5452,172.76,0.0
5453,172.7,0.0
5454,172.71,0.0
5455,172.74,0.0
5456,172.71,0.0
5457,172.55,0.0
5458,172.64,0.0
5459,172.7,0.0
5460,172.73,0.0
5461,172.73,0.0
5462,172.8,0.0
5463,172.57,0.0
5464,172.77,0.0
5465,172.98,0.0
5466,173.11,0.0
5467,173.0,0.0
5468,172.76,0.0
5469,172.81,0.0
5470,172.82,0.0
5471,172.83,0.0
5472,173.0,0.0
5473,173.31,0.0
5474,173.25,0.0
5475,173.36,0.0
5476,173.38,0.0
5477,173.51,0.0
5478,173.56,0.0
5479,173.49,0.0
5480,173.64,0.0
5481,173.68,0.0
5482,173.71,0.0
5483,173.73,0.0
5484,173.81,0.0
5485,173.83,0.0
5486,173.69,0.0
5487,174.09,0.0
5488,174.03,0.0
5489,173.81,0.0
5490,173.89,0.0
5491,174.33,0.0
5492,174.44,0.0
5493,174.34,0.0
5494,174.38,0.0
5495,174.29,0.0
5496,174.17,0.0
5497,174.02,0.0
5498,174.0,0.0
5499,174.11,0.0
5500,174.05,0.0
5501,173.79,0.0
5502,173.71,0.0
5503,173.77,0.0
5504,173.85,0.0
5505,173.85,0.0
5506,173.91,0.0
5507,173.87,0.0
5508,173.69,0.0
5509,173.68,0.0
5510,173.54,0.0
5511,173.55,0.0
5512,173.52,0.0
5513,173.51,0.0
5514,173.93,0.0
5515,173.65,0.0
5516,173.7,0.0
5517,173.74,0.0
5518,173.77,0.0
5519,173.55,0.0
5520,173.52,0.0
5521,173.87,0.0
5522,173.84,0.0
5523,173.71,0.0
5524,173.87,0.0
5525,173.78,0.0
5526,173.88,0.0
5527,173.88,0.0
5528,173.73,0.0
5529,173.75,0.0
5530,173.85,0.0
5531,173.8,0.0
5532,173.54,0.0
5533,173.53,0.0
5534,173.51,0.0
5535,173.67,0.0
5536,173.33,0.0
5537,173.3,0.0
5538,173.27,0.0
5539,173.1,0.0
5540,173.02,0.0
5541,172.93,0.0
5542,172.98,0.0
5543,172.94,0.0
5544,172.84,0.0
5545,172.54,0.0
5546,172.9,0.0
5547,173.03,0.0
5548,173.0,0.0
5549,172.84,0.0
5550,173.14,0.0
5551,172.93,0.0
5552,172.96,0.0
5553,172.82,0.0
5554,172.85,0.0
5555,172.92,0.0
5556,172.83,0.0
5557,172.85,0.0
5558,172.9,0.0
5559,172.98,0.0
5560,172.96,0.0
5561,172.91,0.0
5562,172.85,0.0
5563,172.94,0.0
5564,172.85,0.0
5565,173.07,0.0
5566,173.01,0.0
5567,172.99,0.0
5568,173.35,0.0
5569,173.18,0.0
5570,173.2,0.0
5571,173.19,0.0
5572,172.99,0.0
5573,173.2,0.0
5574,173.41,0.0
5575,173.3,0.0
5576,173.53,0.0
5577,173.42,0.0
5578,173.47,0.0
5579,173.55,0.0
5580,173.57,0.0
5581,173.7,0.0
5582,173.59,0.0
5583,173.44,0.0
5584,173.54,0.0
5585,173.37,0.0
5586,173.87,0.0
5587,174.05,0.0
5588,173.83,0.0
5589,173.71,0.0
5590,174.07,0.0
5591,174.36,0.0
5592,174.36,0.0
5593,174.12,0.0
5594,174.15,0.0
5595,174.16,0.0
5596,174.35,0.0
5597,174.47,0.0
5598,174.41,0.0
5599,174.43,0.0
5600,174.43,0.0
5601,174.66,0.0
5602,174.9,0.0
5603,174.84,0.0
5604,174.9,0.0
5605,174.81,0.0
5606,174.8,0.0
5607,174.86,0.0
5608,174.65,0.0
5609,174.61,0.0
5610,174.59,0.0
5611,174.75,0.0
5612,174.77,0.0
5613,174.53,0.0
5614,174.71,0.0
5615,174.59,0.0
5616,174.74,0.0
5617,174.87,0.0
5618,174.8,0.0
5619,174.75,0.0
5620,174.49,0.0
5621,174.56,0.0
5622,174.61,0.0
5623,174.46,0.0
5624,174.42,0.0
5625,174.71,0.0
5626,174.59,0.0
5627,174.64,0.0
5628,174.74,0.0
5629,174.72,0.0
5630,174.44,0.0
5631,174.43,0.0
5632,174.68,0.0
5633,174.67,0.0
5634,174.6,0.0
5635,174.37,0.0
5636,174.63,0.0
5637,174.64,0.0
5638,174.57,0.0
5639,174.54,0.0
5640,174.8,0.0
5641,175.04,0.0
5642,174.92,0.0
5643,174.9,0.0
5644,175.03,0.0
5645,174.89,0.0
5646,175.21,0.0
5647,175.21,0.0
5648,175.32,0.0
5649,175.48,0.0
5650,175.59,0.0
5651,175.59,0.0
5652,175.55,0.0
5653,175.39,0.0
5654,175.39,0.0
5655,175.34,0.0
5656,175.16,0.0
5657,175.01,0.0
5658,175.11,0.0
5659,175.12,0.0
5660,175.12,0.0
5661,175.09,0.0
5662,174.94,0.0
5663,174.94,0.0
5664,174.98,0.0
5665,174.88,0.0
5666,174.69,0.0
5667,174.99,0.0
5668,174.84,0.0
5669,174.96,0.0
5670,175.14,0.0
5671,174.84,0.0
5672,174.7,0.0
5673,174.82,0.0
5674,174.68,0.0
5675,174.82,0.0
5676,174.66,0.0
5677,174.61,0.0
5678,174.92,0.0
5679,174.82,0.0
5680,174.57,0.0
5681,174.79,0.0
5682,174.87,0.0
5683,174.79,0.0
5684,174.74,0.0
5685,174.86,0.0
5686,175.04,0.0
5687,174.9,0.0
5688,175.02,0.0
5689,175.04,0.0
5690,174.96,0.0
5691,174.93,0.0
5692,174.81,0.0
5693,175.01,0.0
5694,175.0,0.0
5695,175.21,0.0
5696,175.23,0.0
5697,175.13,0.0
5698,174.99,0.0
5699,175.07,0.0
5700,175.07,0.0
5701,175.29,0.0
5702,175.27,0.0
5703,175.23,0.0
5704,175.38,0.0
5705,175.38,0.0
5706,175.49,0.0
5707,175.51,0.0
5708,175.66,0.0
5709,175.43,0.0
5710,175.52,0.0
5711,175.46,0.0
5712,175.19,0.0
5713,175.2,0.0
5714,175.19,0.0
5715,175.06,0.0
5716,174.95,0.0
5717,174.77,0.0
5718,174.83,0.0
5719,174.85,0.0
5720,174.82,0.0
5721,174.95,0.0
5722,175.14,0.0
5723,175.41,0.0
5724,175.32,0.0
5725,175.33,0.0
5726,175.36,0.0
5727,175.19,0.0
5728,175.57,0.0
5729,175.33,0.0
5730,175.41,0.0
5731,175.43,0.0
5732,175.55,0.0
5733,175.62,0.0
5734,175.32,0.0
5735,175.31,0.0
5736,175.39,0.0
5737,175.39,0.0
5738,175.01,0.0
5739,175.27,0.0
5740,175.21,0.0
5741,175.19,0.0
5742,175.14,0.0
5743,175.32,0.0
5744,175.02,0.0
5745,175.19,0.0
5746,175.2,0.0
5747,175.25,0.0
5748,175.41,0.0
5749,175.49,0.0
5750,175.63,0.0
5751,175.75,0.0
5752,175.48,0.0
5753,175.58,0.0
5754,175.62,0.0
5755,175.61,0.0
5756,175.86,0.0
5757,175.98,0.0
5758,175.87,0.0
5759,175.88,0.0
5760,176.05,0.0
5761,176.12,0.0
5762,175.99,0.0
5763,175.83,0.0
5764,175.87,0.0
5765,175.87,0.0
5766,175.8,0.0
5767,175.91,0.0
5768,176.02,0.0
5769,175.99,0.0
5770,176.13,0.0
5771,176.14,0.0
5772,176.38,0.0
5773,176.6,0.0
5774,176.28,0.0
5775,176.52,0.0
5776,176.37,0.0
5777,176.51,0.0
5778,176.3,0.0
5779,176.29,0.0
5780,176.51,0.0
5781,176.28,0.0
5782,176.26,0.0
5783,176.21,0.0
5784,176.22,0.0
5785,176.22,0.0
5786,175.98,0.0
5787,175.72,0.0
5788,175.94,0.0
5789,176.12,0.0
5790,176.23,0.0
5791,176.32,0.0
5792,176.37,0.0
5793,176.29,0.0
5794,176.54,0.0
5795,176.71,0.0
5796,176.5,0.0
5797,176.6,0.0
5798,176.41,0.0
5799,176.17,0.0
5800,176.19,0.0
5801,176.29,0.0
5802,176.22,0.0
5803,176.33,0.0
5804,176.41,0.0
5805,176.32,0.0
5806,176.42,0.0
5807,176.33,0.0
5808,176.05,0.0
5809,175.86,0.0
5810,175.75,0.0
5811,175.9,0.0
5812,175.98,0.0
5813,175.9,0.0
5814,175.8,0.0
5815,175.69,0.0
5816,175.46,0.0
5817,175.53,0.0
5818,175.39,0.0
5819,175.48,0.0
5820,175.57,0.0
5821,175.24,0.0
5822,175.42,0.0
5823,175.53,0.0
5824,175.54,0.0
5825,175.71,0.0
5826,175.87,0.0
5827,175.84,0.0
5828,175.6,0.0
5829,175.27,0.0
5830,175.41,0.0
5831,175.55,0.0
5832,175.47,0.0
5833,175.4,0.0
5834,175.36,0.0
5835,175.29,0.0
5836,175.22,0.0
5837,175.25,0.0
5838,175.13,0.0
5839,175.17,0.0
5840,175.12,0.0
5841,175.06,0.0
5842,175.0,0.0
5843,174.85,0.0
5844,175.15,0.0
5845,175.17,0.0
5846,175.07,0.0
5847,175.06,0.0
5848,174.96,0.0
5849,175.4,0.0
5850,175.53,0.0
5851,175.67,0.0
5852,175.48,0.0
5853,175.49,0.0
5854,175.65,0.0
5855,175.7,0.0
5856,175.61,0.0
5857,175.59,0.0
5858,175.48,0.0
5859,175.45,0.0
5860,175.2,0.0
5861,175.34,0.0
5862,175.26,0.0
5863,175.32,0.0
5864,175.2,0.0
5865,175.35,0.0
5866,175.22,0.0
5867,175.15,0.0
5868,175.35,0.0
5869,175.45,0.0
5870,175.39,0.0
5871,175.45,0.0
5872,175.16,0.0
5873,175.36,0.0
5874,175.25,0.0
5875,175.37,0.0
5876,175.11,0.0
5877,175.42,0.0
5878,175.42,0.0
5879,175.4,0.0
5880,175.4,0.0
5881,175.53,0.0
5882,175.72,0.0
5883,175.77,0.0
5884,175.85,0.0
5885,175.8,0.0
5886,175.8,0.0
5887,176.03,0.0
5888,176.01,0.0
5889,175.94,0.0
5890,176.21,0.0
5891,176.07,0.0
5892,176.3,0.0
5893,176.29,0.0
5894,176.41,0.0
5895,176.63,0.0
5896,176.46,0.0
5897,176.54,0.0
5898,176.59,0.0
5899,176.34,0.0
5900,176.52,0.0
5901,176.45,0.0
5902,176.36,0.0
5903,176.52,0.0
5904,176.11,0.0
5905,176.22,0.0
5906,176.2,0.0
5907,176.11,0.0
5908,176.02,0.0
5909,176.12,0.0
5910,176.08,0.0
5911,176.22,0.0
5912,176.18,0.0
5913,176.37,0.0
5914,176.46,0.0
5915,176.19,0.0
5916,176.0,0.0
5917,176.13,0.0
5918,176.0,0.0
5919,176.18,0.0
5920,175.96,0.0
5921,175.9,0.0
5922,175.56,0.0
5923,175.71,0.0
5924,175.61,0.0
5925,175.6,0.0
5926,175.71,0.0
5927,175.56,0.0
5928,175.35,0.0
5929,175.54,0.0
5930,175.66,0.0
5931,175.73,0.0
5932,175.55,0.0
5933,175.73,0.0
5934,175.66,0.0
5935,175.42,0.0
5936,175.6,0.0
5937,175.66,0.0
5938,175.51,0.0
5939,175.25,0.0
5940,175.46,0.0
5941,175.44,0.0
5942,175.56,0.0
5943,175.56,0.0
5944,175.69,0.0
5945,175.85,0.0
5946,175.86,0.0
5947,175.84,0.0
5948,175.98,0.0
5949,175.95,0.0
5950,175.81,0.0
5951,175.62,0.0
5952,175.81,0.0
5953,176.04,0.0
5954,176.13,0.0
5955,175.89,0.0
5956,175.96,0.0
5957,175.93,0.0
5958,175.83,0.0
5959,175.75,0.0
5960,175.74,0.0
5961,175.97,0.0
5962,175.89,0.0
5963,175.92,0.0
5964,175.96,0.0
5965,175.99,0.0
5966,175.96,0.0
5967,175.68,0.0
5968,175.77,0.0
5969,176.03,0.0
5970,176.16,0.0
5971,176.13,0.0
5972,176.21,0.0
5973,176.28,0.0
5974,176.42,0.0
5975,176.43,0.0
5976,176.42,0.0
5977,176.15,0.0
5978,176.25,0.0
5979,176.27,0.0
5980,176.17,0.0
5981,175.91,0.0
5982,176.04,0.0
5983,175.93,0.0
5984,176.08,0.0
5985,175.96,0.0
5986,176.13,0.0
5987,176.2,0.0
5988,176.2,0.0
5989,176.22,0.0
5990,176.2,0.0
5991,176.08,0.0
5992,175.91,0.0
5993,175.66,0.0
5994,175.82,0.0
5995,175.86,0.0
5996,175.79,0.0
5997,175.73,0.0
5998,175.59,0.0
5999,175.57,0.0
6000,175.48,0.0
6001,175.72,0.0
6002,175.86,0.0
6003,175.65,0.0
6004,175.51,0.0
6005,175.34,0.0
6006,175.29,0.0
6007,175.38,0.0
6008,175.43,0.0
6009,175.5,0.0
6010,175.72,0.0
6011,175.62,0.0
6012,175.66,0.0
6013,175.58,0.0
6014,175.75,0.0
6015,175.75,0.0
6016,175.62,0.0
6017,175.38,0.0
6018,175.28,0.0
6019,175.66,0.0
6020,175.71,0.0
6021,175.59,0.0
6022,175.72,0.0
6023,175.73,0.0
6024,175.73,0.0
6025,175.95,0.0
6026,175.83,0.0
6027,175.86,0.0
6028,176.09,0.0
6029,176.07,0.0
6030,176.2,0.0
6031,176.24,0.0
6032,176.25,0.0
6033,176.19,0.0
6034,176.3,0.0
6035,176.36,0.0
6036,176.08,0.0
6037,176.27,0.0
6038,176.03,0.0
6039,175.98,0.0
6040,176.1,0.0
6041,176.11,0.0
6042,176.2,0.0
6043,176.33,0.0
6044,176.5,0.0
6045,176.27,0.0
6046,176.36,0.0
6047,176.35,0.0
6048,176.51,0.0
6049,176.35,0.0
6050,176.22,0.0
6051,175.83,0.0
6052,175.86,0.0
6053,175.68,0.0
6054,175.79,0.0
6055,175.99,0.0
6056,176.03,0.0
6057,175.89,0.0
6058,175.71,0.0
6059,175.71,0.0
6060,175.84,0.0
6061,176.11,0.0
6062,175.99,0.0
6063,176.13,0.0
6064,176.03,0.0
6065,175.94,0.0
6066,175.94,0.0
6067,176.26,0.0
6068,176.45,0.0
6069,176.33,0.0
6070,176.27,0.0
6071,176.35,0.0
6072,176.6,0.0
6073,176.39,0.0
6074,176.36,0.0
6075,176.3,0.0
6076,176.45,0.0
6077,176.63,0.0
6078,176.39,0.0
6079,176.11,0.0
6080,176.13,0.0
6081,176.11,0.0
6082,176.02,0.0
6083,176.09,0.0
6084,176.1,0.0
6085,175.97,0.0
6086,175.99,0.0
6087,175.8,0.0
6088,175.96,0.0
6089,175.89,0.0
6090,175.77,0.0
6091,175.89,0.0
6092,175.97,0.0
6093,175.85,0.0
6094,175.91,0.0
6095,175.91,0.0
6096,175.98,0.0
6097,176.16,0.0
6098,176.13,0.0
6099,176.1,0.0
6100,175.86,0.0
6101,175.97,0.0
6102,175.69,0.0
6103,175.66,0.0
6104,175.65,0.0
6105,175.47,0.0
6106,175.47,0.0
6107,175.07,0.0
6108,175.09,0.0
6109,175.35,0.0
6110,175.04,0.0
6111,175.4,0.0
6112,175.22,0.0
6113,175.1,0.0
6114,175.07,0.0
6115,175.34,0.0
6116,175.2,0.0
6117,175.09,0.0
6118,175.23,0.0
6119,175.34,0.0
6120,175.41,0.0
6121,175.44,0.0
6122,175.5,0.0
6123,175.46,0.0
6124,175.39,0.0
6125,175.69,0.0
6126,175.67,0.0
6127,175.7,0.0
6128,175.75,0.0
6129,175.9,0.0
6130,176.02,0.0
6131,176.1,0.0
6132,176.48,0.0
6133,176.4,0.0
6134,176.28,0.0
6135,176.38,0.0
6136,176.61,0.0
6137,176.56,0.0
6138,176.77,0.0
6139,176.51,0.0
6140,176.32,0.0
6141,176.36,0.0
6142,176.46,0.0
6143,176.33,0.0
6144,176.43,0.0
6145,176.63,0.0
6146,176.55,0.0
6147,176.69,0.0
6148,176.69,0.0
6149,176.73,0.0
6150,176.44,0.0
6151,176.74,0.0
6152,176.5,0.0
6153,176.51,0.0
6154,176.52,0.0
6155,176.65,0.0
6156,176.82,0.0
6157,177.0,0.0
6158,176.97,0.0
6159,177.04,0.0
6160,176.9,0.0
6161,177.06,0.0
6162,177.12,0.0
6163,177.01,0.0
6164,177.11,0.0
6165,177.15,0.0
6166,176.87,0.0
6167,176.8,0.0
6168,176.79,0.0
6169,176.99,0.0
6170,177.1,0.0
6171,177.03,0.0
6172,176.97,0.0
6173,176.89,0.0
6174,177.12,0.0
6175,177.0,0.0
6176,177.11,0.0
6177,177.05,0.0
6178,177.05,0.0
6179,176.93,0.0
6180,177.04,0.0
6181,177.27,0.0
6182,177.3,0.0
6183,176.98,0.0
6184,176.99,0.0
6185,177.06,0.0
6186,176.94,0.0
6187,177.07,0.0
6188,177.11,0.0
6189,177.25,0.0
6190,177.32,0.0
6191,177.34,0.0
6192,177.53,0.0
6193,177.2,0.0
6194,177.29,0.0
6195,177.28,0.0
6196,177.29,0.0
6197,177.18,0.0
6198,177.4,0.0
6199,177.29,0.0
6200,177.3,0.0
6201,177.45,0.0
6202,177.26,0.0
6203,177.26,0.0
6204,177.2,0.0
6205,177.31,0.0
6206,177.26,0.0
6207,177.02,0.0
6208,177.05,0.0
6209,177.14,0.0
6210,176.88,0.0
6211,176.55,0.0
6212,176.58,0.0
6213,176.7,0.0
6214,176.71,0.0
6215,176.61,0.0
6216,176.82,0.0
6217,176.86,0.0
6218,176.94,0.0
6219,177.09,0.0
6220,176.96,0.0
6221,177.21,0.0
6222,177.18,0.0
6223,177.12,0.0
6224,177.04,0.0
6225,177.13,0.0
6226,177.02,0.0
6227,176.9,0.0
6228,177.03,0.0
6229,177.02,0.0
6230,176.81,0.0
6231,176.84,0.0
6232,177.06,0.0
6233,176.99,0.0
6234,177.11,0.0
6235,177.37,0.0
6236,177.28,0.0
6237,177.15,0.0
6238,177.3,0.0
6239,177.3,0.0
6240,177.41,0.0
6241,177.41,0.0
6242,177.36,0.0
6243,177.26,0.0
6244,177.37,0.0
6245,177.18,0.0
6246,177.29,0.0
6247,177.41,0.0
6248,177.27,0.0
6249,177.27,0.0
6250,177.53,0.0
6251,177.53,0.0
6252,177.65,0.0
6253,177.52,0.0
6254,177.75,0.0
6255,177.76,0.0
6256,177.86,0.0
6257,177.98,0.0
6258,177.97,0.0
6259,177.74,0.0
6260,177.92,0.0
6261,178.0,0.0
6262,177.88,0.0
6263,177.83,0.0
6264,177.66,0.0
6265,177.53,0.0
6266,177.75,0.0
6267,177.6,0.0
6268,177.68,0.0
6269,177.71,0.0
6270,177.77,0.0
6271,177.72,0.0
6272,177.61,0.0
6273,177.4,0.0
6274,177.21,0.0
6275,177.1,0.0
6276,177.33,0.0
6277,177.39,0.0
6278,177.51,0.0
6279,177.21,0.0
6280,177.32,0.0
6281,177.1,0.0
6282,177.26,0.0
6283,177.18,0.0
6284,176.96,0.0
6285,176.9,0.0
6286,176.8,0.0
6287,176.68,0.0
6288,176.74,0.0
6289,176.92,0.0
6290,176.78,0.0
6291,176.79,0.0
6292,176.87,0.0
6293,177.01,0.0
6294,177.01,0.0
6295,177.16,0.0
6296,177.31,0.0
6297,177.36,0.0
6298,177.18,0.0
6299,177.18,0.0
6300,177.24,0.0
6301,177.33,0.0
6302,177.34,0.0
6303,177.4,0.0
6304,177.51,0.0
6305,177.61,0.0
6306,177.37,0.0
6307,177.51,0.0
6308,177.46,0.0
6309,177.39,0.0
6310,177.4,0.0
6311,177.6,0.0
6312,177.46,0.0
6313,177.24,0.0
6314,177.12,0.0
6315,177.39,0.0
6316,177.28,0.0
6317,177.39,0.0
6318,177.23,0.0
6319,177.54,0.0
6320,177.51,0.0
6321,177.8,0.0
6322,177.71,0.0
6323,177.69,0.0
6324,177.55,0.0
6325,177.39,0.0
6326,177.4,0.0
6327,177.42,0.0
6328,177.6,0.0
6329,177.69,0.0
6330,177.29,0.0
6331,177.53,0.0
6332,177.49,0.0
6333,177.53,0.0
6334,177.52,0.0
6335,177.6,0.0
6336,177.77,0.0
6337,177.61,0.0
6338,177.61,0.0
6339,177.61,0.0
6340,177.63,0.0
6341,177.83,0.0
6342,177.83,0.0
6343,177.73,0.0
6344,177.53,0.0
6345,177.81,0.0
6346,177.83,0.0
6347,178.08,0.0
6348,178.04,0.0
6349,178.19,0.0
6350,178.0,0.0
6351,178.08,0.0
6352,177.9,0.0
6353,177.84,0.0
6354,177.78,0.0
6355,178.01,0.0
6356,177.97,0.0
6357,178.14,0.0
6358,178.27,0.0
6359,178.34,0.0
6360,178.13,0.0
6361,178.17,0.0
6362,178.11,0.0
6363,178.19,0.0
6364,178.03,0.0
6365,178.27,0.0
6366,178.35,0.0
6367,178.47,0.0
6368,178.6,0.0
6369,178.3,0.0
6370,178.35,0.0
6371,178.51,0.0
6372,178.51,0.0
6373,178.2,0.0
6374,178.2,0.0
6375,178.19,0.0
6376,178.16,0.0
6377,178.25,0.0
6378,178.31,0.0
6379,178.35,0.0
6380,178.35,0.0
6381,178.4,0.0
6382,178.48,0.0
6383,178.37,0.0
6384,178.36,0.0
6385,178.32,0.0
6386,178.23,0.0
6387,178.46,0.0
6388,178.46,0.0
6389,178.55,0.0
6390,178.73,0.0
6391,178.83,0.0
6392,178.9,0.0
6393,178.91,0.0
6394,179.12,0.0
6395,178.92,0.0
6396,179.2,0.0
6397,179.11,0.0
6398,179.29,0.0
6399,179.08,0.0
6400,179.03,0.0
6401,179.03,0.0
6402,179.02,0.0
6403,179.16,0.0
6404,179.37,0.0
6405,179.21,0.0
6406,179.18,0.0
6407,179.19,0.0
6408,179.19,0.0
6409,179.05,0.0
6410,179.09,0.0
6411,179.29,0.0
6412,179.23,0.0
6413,179.23,0.0
6414,179.11,0.0
6415,179.02,0.0
6416,178.97,0.0
6417,179.11,0.0
6418,179.17,0.0
6419,179.42,0.0
